image_id,weather,timeofday,scene,stratify_group
1f7ba5ab-07f0c56b.jpg,clear,night,city street,clear_night_city street
4d76313c-ce207c63.jpg,clear,night,city street,clear_night_city street
19be900d-99930565.jpg,overcast,daytime,highway,overcast_daytime_highway
3f900beb-8f419d72.jpg,undefined,daytime,city street,undefined_daytime_city street
1aa37c12-fcc137cc.jpg,snowy,daytime,city street,snowy_daytime_city street
66effbb9-886dfccd.jpg,clear,daytime,other,clear_daytime_other
3fc237fc-c6c1d4f9.jpg,undefined,dawn/dusk,city street,undefined_dawn/dusk_city street
4e66e9f0-d6689b0e.jpg,clear,daytime,highway,clear_daytime_highway
11378a08-b4f60236.jpg,overcast,daytime,city street,overcast_daytime_city street
1cb24330-d39f25e5.jpg,undefined,daytime,highway,undefined_daytime_highway
46c026a2-4131e528.jpg,clear,night,highway,clear_night_highway
8b58d743-e9a4ece7.jpg,overcast,daytime,city street,overcast_daytime_city street
5a6cd827-76b95f87.jpg,clear,daytime,highway,clear_daytime_highway
59fb45c1-a4dc24ef.jpg,overcast,daytime,city street,overcast_daytime_city street
a675b75e-56c25037.jpg,clear,daytime,highway,clear_daytime_highway
278f2bc1-cd75832b.jpg,clear,night,highway,clear_night_highway
9833771a-dc6c8bf6.jpg,clear,daytime,city street,clear_daytime_city street
6e01ffdb-13e8f453.jpg,clear,night,city street,clear_night_city street
0bdf93e9-02db60c4.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
0830c485-0e89c19e.jpg,undefined,daytime,city street,undefined_daytime_city street
a6061b4e-3aa640c3.jpg,clear,night,city street,clear_night_city street
64836e2e-9dcaf732.jpg,clear,daytime,city street,clear_daytime_city street
49f62641-c8dcca94.jpg,clear,night,highway,clear_night_highway
1a244393-3446db54.jpg,rainy,night,highway,rainy_night_highway
1e272076-566f6711.jpg,overcast,daytime,city street,overcast_daytime_city street
1d175567-e6cb2fab.jpg,undefined,daytime,residential,undefined_daytime_residential
4fca9cc0-67ae98cf.jpg,clear,dawn/dusk,city street,clear_dawn/dusk_city street
1220ba12-ccb9287c.jpg,undefined,daytime,highway,undefined_daytime_highway
5fc14564-49b1edc3.jpg,clear,daytime,city street,clear_daytime_city street
5c2ecb21-c1f8a2fd.jpg,clear,night,city street,clear_night_city street
14b50a39-1b5d5b59.jpg,clear,daytime,city street,clear_daytime_city street
3b3f0c0f-4b03e567.jpg,undefined,undefined,other,undefined_undefined_other
8a14c5ea-70e1e1c4.jpg,rainy,daytime,city street,rainy_daytime_city street
9c34c10c-a7ceb960.jpg,clear,night,city street,clear_night_city street
64f87292-47249488.jpg,clear,daytime,city street,clear_daytime_city street
02172d82-354cb4fd.jpg,undefined,daytime,city street,undefined_daytime_city street
56aa0286-8c4207e6.jpg,overcast,daytime,city street,overcast_daytime_city street
1eb89df5-a1322e91.jpg,rainy,daytime,city street,rainy_daytime_city street
1ed0da58-0bd56862.jpg,overcast,daytime,city street,overcast_daytime_city street
66effbb9-7c0495d3.jpg,overcast,dawn/dusk,city street,overcast_dawn/dusk_city street
82321017-cdbac518.jpg,undefined,daytime,city street,undefined_daytime_city street
3701ca78-100071cd.jpg,undefined,daytime,city street,undefined_daytime_city street
203aae76-2cbf0b8a.jpg,undefined,daytime,city street,undefined_daytime_city street
3a59b164-d7c8df5d.jpg,clear,night,city street,clear_night_city street
4781d4e3-f40f9e8b.jpg,undefined,dawn/dusk,city street,undefined_dawn/dusk_city street
171da363-26905425.jpg,clear,daytime,residential,clear_daytime_residential
53f57c2b-9655f823.jpg,clear,night,city street,clear_night_city street
182dc406-c8968ae9.jpg,clear,night,city street,clear_night_city street
40ee3b4e-fd419366.jpg,clear,night,city street,clear_night_city street
468e0620-ab16cfc7.jpg,clear,daytime,city street,clear_daytime_city street
299496d1-158270a6.jpg,rainy,daytime,city street,rainy_daytime_city street
661381d9-1114a810.jpg,clear,daytime,highway,clear_daytime_highway
04b72436-876582fc.jpg,undefined,daytime,city street,undefined_daytime_city street
4726f05b-66d59165.jpg,undefined,daytime,highway,undefined_daytime_highway
9ccd71f3-4f569d0e.jpg,overcast,daytime,highway,overcast_daytime_highway
1a07eecb-5d4efd09.jpg,rainy,daytime,highway,rainy_daytime_highway
2f49b1d9-86e7fccf.jpg,clear,night,city street,clear_night_city street
168d16ae-53e677ee.jpg,snowy,night,city street,snowy_night_city street
366d352a-3278a837.jpg,overcast,dawn/dusk,highway,overcast_dawn/dusk_highway
33c878d1-80f25a8e.jpg,undefined,daytime,city street,undefined_daytime_city street
a3c01a49-95658286.jpg,undefined,daytime,highway,undefined_daytime_highway
91470709-aaeb5473.jpg,overcast,daytime,residential,overcast_daytime_residential
ad930b5f-8c182539.jpg,rainy,daytime,residential,rainy_daytime_residential
4116908e-82c1e7c3.jpg,partly cloudy,dawn/dusk,highway,partly cloudy_dawn/dusk_highway
4ae5524b-fc3b15ae.jpg,undefined,daytime,residential,undefined_daytime_residential
6d1cfc8e-4a62960a.jpg,clear,night,highway,clear_night_highway
8d7fe1f0-ce0fb8f5.jpg,rainy,night,city street,rainy_night_city street
925129f1-8588dec4.jpg,rainy,daytime,highway,rainy_daytime_highway
0db8df81-91814913.jpg,undefined,daytime,city street,undefined_daytime_city street
1f921abe-b85b9f23.jpg,clear,night,city street,clear_night_city street
a9627750-fcba1169.jpg,overcast,daytime,city street,overcast_daytime_city street
2c069213-a361264f.jpg,clear,daytime,city street,clear_daytime_city street
77047ecb-1cb1e8d9.jpg,clear,night,city street,clear_night_city street
72b5a4d6-8f23f02c.jpg,clear,daytime,highway,clear_daytime_highway
8640bbd4-b91b783b.jpg,clear,night,highway,clear_night_highway
497ff2a0-9da75d98.jpg,clear,daytime,highway,clear_daytime_highway
010b0600-ae1f7be5.jpg,snowy,daytime,other,snowy_daytime_other
a3eda7a6-71d87f90.jpg,clear,daytime,city street,clear_daytime_city street
af8b168e-3f17dc1b.jpg,rainy,night,city street,rainy_night_city street
913960ee-28f1aace.jpg,clear,night,city street,clear_night_city street
ab830fa3-6276a125.jpg,clear,daytime,highway,clear_daytime_highway
93abd0c9-f2ede8cf.jpg,clear,night,city street,clear_night_city street
25b36337-14548c2f.jpg,overcast,daytime,highway,overcast_daytime_highway
5ab74cd0-943ea56b.jpg,snowy,night,city street,snowy_night_city street
40585f94-d7bac9ac.jpg,clear,night,city street,clear_night_city street
3b44ef5a-174e59cb.jpg,clear,daytime,city street,clear_daytime_city street
6ce727b7-a9f8984c.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
64b3f01b-089db672.jpg,overcast,daytime,highway,overcast_daytime_highway
147745bb-7de46991.jpg,overcast,daytime,city street,overcast_daytime_city street
2a34d980-c09dbb8f.jpg,rainy,night,highway,rainy_night_highway
35b6f916-14d37ecc.jpg,clear,night,highway,clear_night_highway
06cb522f-dd1b9be7.jpg,clear,daytime,city street,clear_daytime_city street
2f805c04-a20c2fd6.jpg,partly cloudy,dawn/dusk,city street,partly cloudy_dawn/dusk_city street
a982b90c-736bb73f.jpg,overcast,daytime,city street,overcast_daytime_city street
b036eef7-28103426.jpg,snowy,night,residential,snowy_night_residential
852a0582-49edc5d1.jpg,snowy,night,city street,snowy_night_city street
1bb43438-e3f9df01.jpg,clear,night,city street,clear_night_city street
6760ffa3-d0ca8f7c.jpg,undefined,daytime,highway,undefined_daytime_highway
81c4ff94-18bb10d2.jpg,clear,night,city street,clear_night_city street
3cdd3c22-a10d568c.jpg,rainy,daytime,city street,rainy_daytime_city street
9bdb3192-466189ce.jpg,overcast,dawn/dusk,city street,overcast_dawn/dusk_city street
468b5df9-4533e167.jpg,overcast,daytime,city street,overcast_daytime_city street
22885a31-3ce1a96c.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
98483bdb-b0f0bfa2.jpg,clear,night,city street,clear_night_city street
6f33b8cb-aab53f82.jpg,clear,night,city street,clear_night_city street
02d3ac59-ada9555d.jpg,overcast,daytime,residential,overcast_daytime_residential
63ab7273-1c25b216.jpg,rainy,night,city street,rainy_night_city street
3269c273-e6a57bbc.jpg,clear,dawn/dusk,residential,clear_dawn/dusk_residential
75a7d1b0-c314af64.jpg,clear,night,city street,clear_night_city street
5f776335-07ed923f.jpg,undefined,daytime,highway,undefined_daytime_highway
9d34563e-bb0f2bf8.jpg,clear,night,highway,clear_night_highway
a84eaeec-d8896df8.jpg,rainy,night,residential,rainy_night_residential
1738fee9-5929de2c.jpg,clear,daytime,city street,clear_daytime_city street
07b584c5-fff3b3bd.jpg,clear,daytime,highway,clear_daytime_highway
91064519-9576b6fc.jpg,rainy,night,city street,rainy_night_city street
57ca08aa-daad3570.jpg,overcast,daytime,city street,overcast_daytime_city street
41bff999-e678f531.jpg,undefined,daytime,city street,undefined_daytime_city street
40b80d6e-d89b2e11.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
7345a252-5bf6f074.jpg,overcast,daytime,highway,overcast_daytime_highway
829874d9-39abc57b.jpg,undefined,daytime,residential,undefined_daytime_residential
6adb1b8c-ea1e8e8d.jpg,clear,night,city street,clear_night_city street
0f1f8dba-b51210ab.jpg,undefined,daytime,city street,undefined_daytime_city street
631e93e3-ca6528d3.jpg,rainy,daytime,highway,rainy_daytime_highway
774e985e-b3665e52.jpg,clear,dawn/dusk,highway,clear_dawn/dusk_highway
59026720-53a6c6a0.jpg,clear,night,highway,clear_night_highway
7e375274-aaaccf4f.jpg,clear,night,highway,clear_night_highway
8ef46031-fadbb547.jpg,rainy,night,city street,rainy_night_city street
4cf851c9-cd9138bd.jpg,clear,night,city street,clear_night_city street
2477753f-0fa8dfa9.jpg,clear,night,residential,clear_night_residential
7240b7f1-e137eb50.jpg,clear,daytime,city street,clear_daytime_city street
986aed89-271687ff.jpg,undefined,daytime,residential,undefined_daytime_residential
1bd20b03-93609b8b.jpg,undefined,daytime,city street,undefined_daytime_city street
52947f58-e6e058cc.jpg,clear,dawn/dusk,city street,clear_dawn/dusk_city street
7146bbbf-f4c59715.jpg,snowy,daytime,city street,snowy_daytime_city street
30bccc7f-d39d86f6.jpg,clear,daytime,city street,clear_daytime_city street
a038c3cb-033df299.jpg,snowy,dawn/dusk,residential,snowy_dawn/dusk_residential
367513dd-aea6e03e.jpg,snowy,daytime,city street,snowy_daytime_city street
52d43a91-7535d3e1.jpg,clear,night,city street,clear_night_city street
301961be-02e85105.jpg,clear,daytime,city street,clear_daytime_city street
2dc83489-d56ac338.jpg,clear,daytime,city street,clear_daytime_city street
4b8f3666-65532309.jpg,clear,night,highway,clear_night_highway
85d3bafe-196adbc6.jpg,rainy,night,highway,rainy_night_highway
45f6dc9c-209ff3e6.jpg,snowy,night,city street,snowy_night_city street
27537756-546bd5d7.jpg,clear,night,residential,clear_night_residential
9de5b115-e8768902.jpg,undefined,daytime,city street,undefined_daytime_city street
a884867a-6a395c1e.jpg,clear,night,highway,clear_night_highway
56819a8a-d9938de9.jpg,rainy,daytime,residential,rainy_daytime_residential
16504799-d9e25a40.jpg,clear,night,city street,clear_night_city street
516670ba-316bda0c.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
43bef9b7-6405f1ec.jpg,rainy,daytime,highway,rainy_daytime_highway
6644ce5c-43f481b7.jpg,clear,night,highway,clear_night_highway
70b46de9-5a51cc59.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
2eaa3322-52bab8a4.jpg,clear,night,highway,clear_night_highway
27404f90-2608baab.jpg,clear,night,city street,clear_night_city street
108c0ff8-c951d826.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
647e8e1c-7c2140d4.jpg,snowy,night,highway,snowy_night_highway
1eaa4848-f2044661.jpg,overcast,daytime,highway,overcast_daytime_highway
770d97bd-17530447.jpg,undefined,daytime,city street,undefined_daytime_city street
2ff8acd5-ee32295b.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
6ad31769-07d6dcf3.jpg,rainy,night,city street,rainy_night_city street
1b8e71ba-c57f5bfb.jpg,snowy,night,other,snowy_night_other
96be86fa-bf86d666.jpg,overcast,daytime,highway,overcast_daytime_highway
4df1cd14-074de148.jpg,snowy,night,highway,snowy_night_highway
9bf983b2-97282914.jpg,clear,daytime,city street,clear_daytime_city street
22b0bb85-e5cdf3a9.jpg,undefined,daytime,city street,undefined_daytime_city street
11035230-13dbc015.jpg,rainy,daytime,city street,rainy_daytime_city street
040c92cf-a442c0e9.jpg,clear,night,highway,clear_night_highway
183b1470-1a9b4357.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
344dc0ff-d32584e8.jpg,clear,night,city street,clear_night_city street
246b8a63-c3cd350f.jpg,clear,night,city street,clear_night_city street
0c34273d-87a7edaa.jpg,clear,daytime,highway,clear_daytime_highway
53914dd7-a982806c.jpg,snowy,night,residential,snowy_night_residential
391bbd45-f8c1beec.jpg,clear,night,city street,clear_night_city street
07454314-d5919c75.jpg,clear,daytime,highway,clear_daytime_highway
b010e57d-4d602119.jpg,undefined,daytime,city street,undefined_daytime_city street
5a077a43-d4d00a75.jpg,clear,night,highway,clear_night_highway
2aa7c61a-ef091eed.jpg,rainy,dawn/dusk,residential,rainy_dawn/dusk_residential
a6007cd7-ba465142.jpg,snowy,night,city street,snowy_night_city street
043c2514-3caaa3a8.jpg,clear,night,city street,clear_night_city street
abbc7ff9-666f010d.jpg,clear,night,highway,clear_night_highway
2f25399c-2ecdc373.jpg,clear,daytime,highway,clear_daytime_highway
0d6dc44c-c722c83c.jpg,snowy,night,city street,snowy_night_city street
7ea6bc87-0bcbdd9a.jpg,clear,night,city street,clear_night_city street
aaf4bbc5-da156761.jpg,clear,night,city street,clear_night_city street
0de34904-619881a4.jpg,undefined,daytime,residential,undefined_daytime_residential
7ff560ed-d8400138.jpg,clear,night,city street,clear_night_city street
8c013f1f-ef22c95f.jpg,clear,night,city street,clear_night_city street
5d137856-1fe96974.jpg,rainy,night,city street,rainy_night_city street
1db13f8a-f0266abc.jpg,clear,night,city street,clear_night_city street
78ef6a0e-1e4640ac.jpg,rainy,daytime,city street,rainy_daytime_city street
0d2c8e1d-aebc65ec.jpg,clear,daytime,residential,clear_daytime_residential
aafc8fe5-d0b1640d.jpg,overcast,daytime,highway,overcast_daytime_highway
829a1c08-ce9ed3b5.jpg,clear,night,highway,clear_night_highway
9760d7ce-8c65c87f.jpg,rainy,night,city street,rainy_night_city street
039f5a02-47ce0ea9.jpg,clear,night,highway,clear_night_highway
24ae3d15-6adc1055.jpg,rainy,dawn/dusk,city street,rainy_dawn/dusk_city street
32d27a5c-e06f5f7e.jpg,clear,night,highway,clear_night_highway
95a7efce-4e2f09d4.jpg,overcast,night,city street,overcast_night_city street
8cb2defc-2dd6b829.jpg,clear,daytime,city street,clear_daytime_city street
7c4aee31-a3897855.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
313f7296-1e164154.jpg,overcast,dawn/dusk,city street,overcast_dawn/dusk_city street
80d1a4dd-ed4ec38e.jpg,clear,night,city street,clear_night_city street
3699592e-27b861de.jpg,clear,daytime,residential,clear_daytime_residential
7b98a859-a9424dc2.jpg,clear,daytime,residential,clear_daytime_residential
1167d3e6-a14cb87f.jpg,overcast,daytime,residential,overcast_daytime_residential
80a9d3b9-aa5d9055.jpg,clear,night,city street,clear_night_city street
570d2fa7-d248a7bb.jpg,snowy,daytime,highway,snowy_daytime_highway
77bdbeb0-edb0613f.jpg,clear,daytime,highway,clear_daytime_highway
6ece24a7-c35abe11.jpg,overcast,daytime,residential,overcast_daytime_residential
a7c73d92-0adf4d2f.jpg,clear,daytime,residential,clear_daytime_residential
69414301-6e67355b.jpg,clear,daytime,residential,clear_daytime_residential
291dee4f-92909336.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
4c301038-1787fc43.jpg,clear,night,city street,clear_night_city street
7988f63a-bfb7b2c2.jpg,clear,daytime,city street,clear_daytime_city street
85dee67e-e8ae8f24.jpg,rainy,daytime,city street,rainy_daytime_city street
5596b952-96e92fba.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
12a6dd7e-d16437cc.jpg,overcast,daytime,city street,overcast_daytime_city street
74e97c5a-132a71e6.jpg,undefined,daytime,highway,undefined_daytime_highway
1beed53f-a35fe7bd.jpg,clear,night,city street,clear_night_city street
ac9859b0-2a98aa81.jpg,clear,night,highway,clear_night_highway
1ba5f2b7-9546246a.jpg,clear,daytime,residential,clear_daytime_residential
0fc9a9da-b1d36a0b.jpg,clear,night,city street,clear_night_city street
5692b822-bcf78528.jpg,clear,night,city street,clear_night_city street
55fb2fe4-a3816773.jpg,clear,night,city street,clear_night_city street
3d8fbda0-caf31bee.jpg,clear,daytime,highway,clear_daytime_highway
12503fc4-ad0a4d0d.jpg,undefined,night,city street,undefined_night_city street
59f583bc-6ade4400.jpg,snowy,night,city street,snowy_night_city street
8d51dd6d-2af557a0.jpg,clear,night,city street,clear_night_city street
0cc987c4-dbededd4.jpg,clear,night,city street,clear_night_city street
19e19f18-423f6acd.jpg,overcast,daytime,highway,overcast_daytime_highway
1667f772-8f90c0a0.jpg,clear,night,city street,clear_night_city street
43d37486-31bb6518.jpg,clear,night,city street,clear_night_city street
53b19679-2ebb000b.jpg,snowy,night,city street,snowy_night_city street
2438bf3d-f484db48.jpg,clear,daytime,city street,clear_daytime_city street
868d1625-f7e4e2d9.jpg,clear,night,city street,clear_night_city street
00abd8a7-ecd6fc56.jpg,undefined,daytime,city street,undefined_daytime_city street
8208a444-ce446041.jpg,partly cloudy,dawn/dusk,city street,partly cloudy_dawn/dusk_city street
7e6b0b6b-5fa07f1d.jpg,snowy,daytime,city street,snowy_daytime_city street
8f654dad-b77cdb2e.jpg,snowy,daytime,city street,snowy_daytime_city street
8dd58869-2738b69a.jpg,overcast,daytime,city street,overcast_daytime_city street
5d98a7be-d851f002.jpg,overcast,daytime,highway,overcast_daytime_highway
43237590-659f1816.jpg,clear,night,city street,clear_night_city street
95fc486e-0d7a372f.jpg,clear,night,highway,clear_night_highway
9c5282a3-b26f492d.jpg,clear,night,city street,clear_night_city street
55b28298-41f8be0f.jpg,clear,daytime,residential,clear_daytime_residential
1df56b4e-b06e11d0.jpg,overcast,daytime,city street,overcast_daytime_city street
1652cc22-d108ae72.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
4518cba0-b64b0006.jpg,overcast,daytime,highway,overcast_daytime_highway
7b72c36b-aa7dfbf5.jpg,undefined,undefined,other,undefined_undefined_other
59dab1df-1ba91642.jpg,overcast,daytime,city street,overcast_daytime_city street
1d092676-14cb792f.jpg,undefined,daytime,other,undefined_daytime_other
9cea244e-55324d49.jpg,overcast,daytime,city street,overcast_daytime_city street
9272c23a-ceda53b1.jpg,clear,night,highway,clear_night_highway
af10e54d-4d90e8b5.jpg,partly cloudy,daytime,residential,partly cloudy_daytime_residential
24ba6873-9b19821a.jpg,undefined,daytime,highway,undefined_daytime_highway
060aaad6-038f0e14.jpg,overcast,daytime,residential,overcast_daytime_residential
810eec76-758f471c.jpg,overcast,dawn/dusk,highway,overcast_dawn/dusk_highway
164a33c9-232ce4e3.jpg,clear,night,city street,clear_night_city street
56709b73-810d933d.jpg,rainy,night,residential,rainy_night_residential
97a3ce7b-f5b2e543.jpg,clear,night,city street,clear_night_city street
a822c459-5d3f738f.jpg,clear,daytime,highway,clear_daytime_highway
98ff2c1f-867757d0.jpg,clear,daytime,city street,clear_daytime_city street
4430f7dd-98ab29ed.jpg,undefined,daytime,highway,undefined_daytime_highway
3b080065-2307f4b1.jpg,clear,night,highway,clear_night_highway
0553008d-faa90a1e.jpg,clear,night,highway,clear_night_highway
74249635-e9de6872.jpg,clear,night,city street,clear_night_city street
6c03a466-63156432.jpg,undefined,daytime,residential,undefined_daytime_residential
92542f31-fde228d3.jpg,clear,night,highway,clear_night_highway
008db5fb-223715d5.jpg,clear,night,highway,clear_night_highway
926fe084-e0f836e4.jpg,clear,daytime,city street,clear_daytime_city street
37f64b1f-f9b09835.jpg,overcast,daytime,residential,overcast_daytime_residential
a572eb72-05fa3260.jpg,clear,daytime,city street,clear_daytime_city street
8eb183e9-8b8143fb.jpg,snowy,daytime,city street,snowy_daytime_city street
1cfa6c63-c97511b6.jpg,clear,daytime,highway,clear_daytime_highway
b0c4e18a-b683bd39.jpg,undefined,daytime,city street,undefined_daytime_city street
9195066c-8eca5038.jpg,rainy,daytime,city street,rainy_daytime_city street
8a9f34f3-5e42c5fc.jpg,rainy,night,city street,rainy_night_city street
5c454e4e-990c31b7.jpg,overcast,daytime,city street,overcast_daytime_city street
2a67c3ce-74175724.jpg,clear,night,city street,clear_night_city street
98b93727-11574286.jpg,clear,night,highway,clear_night_highway
721bddf1-e4c80857.jpg,clear,daytime,city street,clear_daytime_city street
ac260eb6-3f5fb948.jpg,clear,night,city street,clear_night_city street
391d1700-c0f11234.jpg,snowy,daytime,city street,snowy_daytime_city street
4f69e4d9-e0713267.jpg,clear,daytime,city street,clear_daytime_city street
94c84723-005deb5c.jpg,overcast,dawn/dusk,city street,overcast_dawn/dusk_city street
7c761a2a-e6732118.jpg,clear,night,highway,clear_night_highway
69402bde-fc437005.jpg,clear,daytime,highway,clear_daytime_highway
14b8a307-49cbd0db.jpg,snowy,daytime,highway,snowy_daytime_highway
31d665ba-4d193784.jpg,clear,daytime,city street,clear_daytime_city street
1931369e-e440c01c.jpg,clear,daytime,city street,clear_daytime_city street
8b8699f1-47d73950.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
7836253d-85d18303.jpg,overcast,daytime,city street,overcast_daytime_city street
484d4248-81cb4397.jpg,clear,night,city street,clear_night_city street
406b4493-c0bb3737.jpg,clear,daytime,city street,clear_daytime_city street
7fabc42d-14e6652c.jpg,clear,night,city street,clear_night_city street
aff9360d-f157db41.jpg,rainy,daytime,city street,rainy_daytime_city street
737dea5f-2db31d63.jpg,clear,night,residential,clear_night_residential
91627650-595afffe.jpg,overcast,daytime,city street,overcast_daytime_city street
a186bb72-76ef9aa8.jpg,clear,night,city street,clear_night_city street
90902757-3426851a.jpg,undefined,daytime,residential,undefined_daytime_residential
46073c38-fd676bab.jpg,rainy,night,city street,rainy_night_city street
086f115c-50964a56.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
084d79a9-60652407.jpg,undefined,daytime,city street,undefined_daytime_city street
158aa019-bbe75f01.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
5d935af7-7d19473c.jpg,snowy,night,city street,snowy_night_city street
a65491c9-a3e50cfe.jpg,clear,night,city street,clear_night_city street
496943be-0b99a918.jpg,undefined,daytime,residential,undefined_daytime_residential
7f779efe-b4cd9a27.jpg,undefined,daytime,highway,undefined_daytime_highway
074f53a8-085ed8fa.jpg,undefined,night,other,undefined_night_other
874a4795-8ed5b163.jpg,clear,dawn/dusk,residential,clear_dawn/dusk_residential
7e0e7e49-25cdc4fd.jpg,clear,night,highway,clear_night_highway
532e74e2-3fa8a877.jpg,clear,night,city street,clear_night_city street
535e2984-c11846c2.jpg,rainy,dawn/dusk,city street,rainy_dawn/dusk_city street
09d92647-1a1b355f.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
82124e5e-932ea529.jpg,clear,night,city street,clear_night_city street
7b72c36b-5ff4ff02.jpg,clear,night,city street,clear_night_city street
1f5c7112-478a5fd8.jpg,clear,night,city street,clear_night_city street
9243fce0-df42ef57.jpg,clear,night,city street,clear_night_city street
53507ec6-bfa5a592.jpg,overcast,daytime,residential,overcast_daytime_residential
a381a874-c9895000.jpg,overcast,daytime,city street,overcast_daytime_city street
78445717-4a709480.jpg,undefined,daytime,highway,undefined_daytime_highway
34361b86-3f8d01c9.jpg,clear,night,city street,clear_night_city street
48ff7a56-95a608f0.jpg,clear,night,city street,clear_night_city street
01d3a4d7-e7384cb9.jpg,undefined,daytime,city street,undefined_daytime_city street
98939d2a-84dc503e.jpg,clear,night,city street,clear_night_city street
68bda885-42670d22.jpg,clear,night,city street,clear_night_city street
31ebc57c-1b7ef747.jpg,overcast,daytime,city street,overcast_daytime_city street
273765fb-53173218.jpg,clear,night,city street,clear_night_city street
9356cc13-2f5743d0.jpg,clear,daytime,city street,clear_daytime_city street
003baca5-d6cd84e5.jpg,clear,daytime,residential,clear_daytime_residential
a83dfb8c-9032ef41.jpg,snowy,dawn/dusk,city street,snowy_dawn/dusk_city street
aa20ff51-fe0242e5.jpg,clear,night,city street,clear_night_city street
16c3f09a-970c3e92.jpg,clear,night,city street,clear_night_city street
6ed527c7-b4cf384e.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
054a4176-a65c255f.jpg,clear,daytime,residential,clear_daytime_residential
1ecebfa3-eb93af1d.jpg,clear,daytime,city street,clear_daytime_city street
28e65305-1b99e432.jpg,overcast,daytime,city street,overcast_daytime_city street
8289fae6-8b576293.jpg,overcast,daytime,city street,overcast_daytime_city street
069ec458-173e54eb.jpg,clear,night,residential,clear_night_residential
89e30786-0ba4fd51.jpg,clear,dawn/dusk,highway,clear_dawn/dusk_highway
47155b69-beddc597.jpg,clear,night,highway,clear_night_highway
9e3100ff-b6cf1eaa.jpg,clear,night,city street,clear_night_city street
198cfa25-f7b54297.jpg,clear,daytime,city street,clear_daytime_city street
4e3c2864-68cefa52.jpg,clear,night,highway,clear_night_highway
754a6954-167a630b.jpg,clear,night,residential,clear_night_residential
98ff0bff-e11489fd.jpg,clear,daytime,residential,clear_daytime_residential
58efb323-efed0a07.jpg,rainy,night,city street,rainy_night_city street
8c763a00-f8a5e54a.jpg,overcast,daytime,city street,overcast_daytime_city street
012a9c41-692c9f06.jpg,undefined,daytime,highway,undefined_daytime_highway
a32543af-6bf413c6.jpg,clear,night,city street,clear_night_city street
4ea3afd7-30ebede6.jpg,undefined,dawn/dusk,city street,undefined_dawn/dusk_city street
58610009-f3b500dd.jpg,undefined,daytime,city street,undefined_daytime_city street
76b2214f-55f7f5de.jpg,clear,night,highway,clear_night_highway
92c959b6-a5c493d9.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
3f6f86f2-0fc8fb97.jpg,overcast,daytime,city street,overcast_daytime_city street
63ac5d77-d4af04b3.jpg,clear,night,city street,clear_night_city street
197cfad5-b972ed18.jpg,clear,daytime,residential,clear_daytime_residential
1126aab3-d6c8ad26.jpg,undefined,daytime,city street,undefined_daytime_city street
8f06679b-7c88fb25.jpg,overcast,daytime,city street,overcast_daytime_city street
7e872f13-ff752f7d.jpg,clear,night,city street,clear_night_city street
914e1c97-0aa9ac28.jpg,clear,night,city street,clear_night_city street
08ffb626-b45cf482.jpg,clear,daytime,residential,clear_daytime_residential
4d3ccf64-2790f55f.jpg,clear,night,city street,clear_night_city street
6dcbd3f4-3a4d0439.jpg,snowy,night,city street,snowy_night_city street
71e17cc0-78a639f0.jpg,clear,night,highway,clear_night_highway
79ce44c3-191a7e32.jpg,clear,night,city street,clear_night_city street
5347b7cb-9f2a63ad.jpg,clear,night,highway,clear_night_highway
6a516dde-992ea965.jpg,clear,night,residential,clear_night_residential
46e7be9f-d27e3bb7.jpg,clear,night,city street,clear_night_city street
578e6339-31512b49.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
879960da-248b47fe.jpg,overcast,daytime,city street,overcast_daytime_city street
ae9263fb-0a7273c1.jpg,overcast,daytime,highway,overcast_daytime_highway
53835c8f-bc984700.jpg,undefined,daytime,residential,undefined_daytime_residential
51da1a38-d3f4eb87.jpg,snowy,daytime,residential,snowy_daytime_residential
1e54b71a-0e6cbd15.jpg,clear,daytime,city street,clear_daytime_city street
76dd879c-8120583c.jpg,clear,night,city street,clear_night_city street
886ee7b7-c72eeceb.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
87c4cb4c-6ab7eb16.jpg,clear,night,city street,clear_night_city street
17206de7-bbb68168.jpg,clear,night,city street,clear_night_city street
